bowler,bowling_team,venue,runs_conceded,balls_bowled,wickets,economy_rate
S Narwal,Rajasthan Royals,M Chinnaswamy Stadium,24,19,0,7.58
S Narwal,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",41,12,0,20.5
S Narwal,Rajasthan Royals,"Sardar Patel Stadium, Motera",85,43,2,11.86
S Rana,Pune Warriors,Dr DY Patil Sports Academy,2,4,0,3.0
S Rana,Royal Challengers Bangalore,JSCA International Stadium Complex,9,6,0,9.0
S Rana,Royal Challengers Bangalore,M Chinnaswamy Stadium,7,6,0,7.0
S Randiv,Chennai Super Kings,Eden Gardens,14,13,0,6.46
S Randiv,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",146,122,5,7.18
S Randiv,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",32,24,2,8.0
S Randiv,Chennai Super Kings,Wankhede Stadium,31,21,1,8.86
S Sandeep Warrier,Gujarat Titans,"Arun Jaitley Stadium, Delhi",15,19,3,4.74
S Sandeep Warrier,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",21,7,0,18.0
S Sandeep Warrier,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",86,44,3,11.73
S Sandeep Warrier,Kolkata Knight Riders,Eden Gardens,30,24,0,7.5
S Sandeep Warrier,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,31,24,2,7.75
S Sandeep Warrier,Kolkata Knight Riders,Sharjah Cricket Stadium,15,12,0,7.5
S Sandeep Warrier,Kolkata Knight Riders,Sheikh Zayed Stadium,34,21,0,9.71
S Sandeep Warrier,Kolkata Knight Riders,Wankhede Stadium,25,25,0,6.0
S Sreesanth,Kings XI Punjab,Barabati Stadium,51,25,2,12.24
S Sreesanth,Kings XI Punjab,De Beers Diamond Oval,37,24,1,9.25
S Sreesanth,Kings XI Punjab,Eden Gardens,37,24,2,9.25
S Sreesanth,Kings XI Punjab,Feroz Shah Kotla,33,22,0,9.0
S Sreesanth,Kings XI Punjab,Kingsmead,67,52,2,7.73
S Sreesanth,Kings XI Punjab,M Chinnaswamy Stadium,58,48,2,7.25
S Sreesanth,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",30,27,2,6.67
S Sreesanth,Kings XI Punjab,New Wanderers Stadium,10,12,0,5.0
S Sreesanth,Kings XI Punjab,OUTsurance Oval,20,26,2,4.62
S Sreesanth,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",279,208,12,8.05
S Sreesanth,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",33,25,1,7.92
S Sreesanth,Kings XI Punjab,Sawai Mansingh Stadium,78,47,1,9.96
S Sreesanth,Kings XI Punjab,SuperSport Park,62,31,1,12.0
S Sreesanth,Kings XI Punjab,Wankhede Stadium,43,34,2,7.59
S Sreesanth,Kochi Tuskers Kerala,Dr DY Patil Sports Academy,21,22,0,5.73
S Sreesanth,Kochi Tuskers Kerala,Feroz Shah Kotla,24,25,1,5.76
S Sreesanth,Kochi Tuskers Kerala,Holkar Cricket Stadium,55,48,2,6.88
S Sreesanth,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",23,18,1,7.67
S Sreesanth,Kochi Tuskers Kerala,Nehru Stadium,89,93,3,5.74
S Sreesanth,Rajasthan Royals,Feroz Shah Kotla,19,24,1,4.75
S Sreesanth,Rajasthan Royals,M Chinnaswamy Stadium,9,6,0,9.0
S Sreesanth,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",18,12,0,9.0
S Sreesanth,Rajasthan Royals,Sawai Mansingh Stadium,87,77,5,6.78
S Sreesanth,Rajasthan Royals,Subrata Roy Sahara Stadium,38,17,0,13.41
S Sriram,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,25,6,0,25.0
S Sriram,Royal Challengers Bangalore,M Chinnaswamy Stadium,24,12,0,12.0
S Tyagi,Chennai Super Kings,Buffalo Park,9,13,1,4.15
S Tyagi,Chennai Super Kings,De Beers Diamond Oval,12,12,0,6.0
S Tyagi,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,24,13,0,11.08
S Tyagi,Chennai Super Kings,Kingsmead,22,13,1,10.15
S Tyagi,Chennai Super Kings,M Chinnaswamy Stadium,19,25,0,4.56
S Tyagi,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",106,58,1,10.97
S Tyagi,Chennai Super Kings,New Wanderers Stadium,19,19,2,6.0
S Tyagi,Chennai Super Kings,St George's Park,29,18,1,9.67
S Tyagi,Chennai Super Kings,SuperSport Park,52,43,0,7.26
S Tyagi,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",12,6,0,12.0
S Vidyut,Chennai Super Kings,Sawai Mansingh Stadium,22,13,1,10.15
SA Abbott,Royal Challengers Bangalore,Eden Gardens,36,18,0,12.0
SA Abbott,Royal Challengers Bangalore,M Chinnaswamy Stadium,21,14,0,9.0
SA Abbott,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",47,27,1,10.44
SA Yadav,Kolkata Knight Riders,Feroz Shah Kotla,8,6,0,8.0
SB Bangar,Sunrisers Hyderabad,Dr DY Patil Sports Academy,35,24,2,8.75
SB Bangar,Sunrisers Hyderabad,Eden Gardens,19,20,0,5.7
SB Bangar,Sunrisers Hyderabad,M Chinnaswamy Stadium,14,6,0,14.0
SB Bangar,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",36,24,1,9.0
SB Bangar,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",97,67,3,8.69
SB Bangar,Sunrisers Hyderabad,Sawai Mansingh Stadium,20,12,0,10.0
SB Jakati,Chennai Super Kings,"Brabourne Stadium, Mumbai",33,24,1,8.25
SB Jakati,Chennai Super Kings,Buffalo Park,23,24,4,5.75
SB Jakati,Chennai Super Kings,De Beers Diamond Oval,35,25,2,8.4
SB Jakati,Chennai Super Kings,Dr DY Patil Sports Academy,87,56,4,9.32
SB Jakati,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,14,12,2,7.0
SB Jakati,Chennai Super Kings,Eden Gardens,40,36,2,6.67
SB Jakati,Chennai Super Kings,Feroz Shah Kotla,23,18,0,7.67
SB Jakati,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,14,6,0,14.0
SB Jakati,Chennai Super Kings,Kingsmead,25,24,0,6.25
SB Jakati,Chennai Super Kings,M Chinnaswamy Stadium,25,25,2,6.0
SB Jakati,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",527,426,20,7.42
SB Jakati,Chennai Super Kings,Nehru Stadium,30,18,0,10.0
SB Jakati,Chennai Super Kings,New Wanderers Stadium,54,48,5,6.75
SB Jakati,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",28,13,0,12.92
SB Jakati,Chennai Super Kings,"Sardar Patel Stadium, Motera",30,24,2,7.5
SB Jakati,Chennai Super Kings,Sawai Mansingh Stadium,30,25,0,7.2
SB Jakati,Chennai Super Kings,St George's Park,28,18,0,9.33
SB Jakati,Chennai Super Kings,SuperSport Park,60,36,2,10.0
SB Jakati,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",29,24,1,7.25
SB Jakati,Chennai Super Kings,Wankhede Stadium,65,42,1,9.29
SB Jakati,Gujarat Lions,Green Park,54,42,1,7.71
SB Jakati,Gujarat Lions,M Chinnaswamy Stadium,45,20,0,13.5
SB Jakati,Gujarat Lions,Saurashtra Cricket Association Stadium,121,74,0,9.81
SB Jakati,Gujarat Lions,Wankhede Stadium,13,19,1,4.11
SB Jakati,Royal Challengers Bangalore,M Chinnaswamy Stadium,41,22,0,11.18
SB Joshi,Royal Challengers Bangalore,Feroz Shah Kotla,19,6,0,19.0
SB Joshi,Royal Challengers Bangalore,M Chinnaswamy Stadium,53,37,1,8.59
SB Joshi,Royal Challengers Bangalore,Wankhede Stadium,10,12,0,5.0
SB Styris,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",13,6,0,13.0
SB Styris,Sunrisers Hyderabad,Eden Gardens,20,25,0,4.8
SB Styris,Sunrisers Hyderabad,Feroz Shah Kotla,33,25,0,7.92
SB Styris,Sunrisers Hyderabad,M Chinnaswamy Stadium,29,25,2,6.96
SB Styris,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",24,19,1,7.58
SB Styris,Sunrisers Hyderabad,Newlands,64,49,5,7.84
SB Styris,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",37,24,1,9.25
SB Styris,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",44,36,0,7.33
SB Styris,Sunrisers Hyderabad,Sawai Mansingh Stadium,14,13,0,6.46
SB Wagh,Pune Warriors,Dr DY Patil Sports Academy,92,72,3,7.67
SB Wagh,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",18,12,0,9.0
SB Wagh,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",8,6,0,8.0
SB Wagh,Pune Warriors,Wankhede Stadium,13,12,1,6.5
SB Wagh,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",16,6,1,16.0
SC Ganguly,Kolkata Knight Riders,Eden Gardens,112,91,2,7.38
SC Ganguly,Kolkata Knight Riders,Kingsmead,41,36,2,6.83
SC Ganguly,Kolkata Knight Riders,M Chinnaswamy Stadium,23,25,3,5.52
SC Ganguly,Kolkata Knight Riders,Newlands,32,24,0,8.0
SC Ganguly,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",26,24,2,6.5
SC Ganguly,Kolkata Knight Riders,Sawai Mansingh Stadium,14,6,0,14.0
SC Ganguly,Kolkata Knight Riders,St George's Park,25,13,0,11.54
SC Ganguly,Pune Warriors,Barabati Stadium,40,18,0,13.33
SC Ganguly,Pune Warriors,Feroz Shah Kotla,28,24,3,7.0
SC Ganguly,Pune Warriors,Subrata Roy Sahara Stadium,29,19,0,9.16
SC Kuggeleijn,Chennai Super Kings,MA Chidambaram Stadium,71,50,2,8.52
SD Chitnis,Mumbai Indians,Dr DY Patil Sports Academy,21,13,0,9.69
SD Chitnis,Mumbai Indians,Wankhede Stadium,41,25,2,9.84
SE Bond,Kolkata Knight Riders,Brabourne Stadium,31,18,0,10.33
SE Bond,Kolkata Knight Riders,Eden Gardens,138,124,5,6.68
SE Bond,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",24,25,2,5.76
SE Bond,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",32,24,2,8.0
SE Rutherford,Delhi Capitals,Arun Jaitley Stadium,13,17,1,4.59
SE Rutherford,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11,7,0,9.43
SE Rutherford,Delhi Capitals,MA Chidambaram Stadium,20,14,0,8.57
SE Rutherford,Delhi Capitals,Sawai Mansingh Stadium,16,8,0,12.0
SH Johnson,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",36,25,0,8.64
SH Johnson,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",35,24,1,8.75
SH Johnson,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",47,26,3,10.85
SH Johnson,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",37,24,0,9.25
SJ Srivastava,Kings XI Punjab,Barabati Stadium,39,24,1,9.75
SJ Srivastava,Kings XI Punjab,Brabourne Stadium,28,27,1,6.22
SJ Srivastava,Kings XI Punjab,Eden Gardens,35,20,0,10.5
SJ Srivastava,Kings XI Punjab,Feroz Shah Kotla,47,26,0,10.85
SJ Srivastava,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,105,69,4,9.13
SJ Srivastava,Kings XI Punjab,Holkar Cricket Stadium,34,26,2,7.85
SJ Srivastava,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",25,20,0,7.5
SJ Srivastava,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",131,94,7,8.36
SK Raina,Chennai Super Kings,Brabourne Stadium,13,6,0,13.0
SK Raina,Chennai Super Kings,Buffalo Park,12,10,1,7.2
SK Raina,Chennai Super Kings,De Beers Diamond Oval,21,18,1,7.0
SK Raina,Chennai Super Kings,Dr DY Patil Sports Academy,38,34,3,6.71
SK Raina,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,10,12,1,5.0
SK Raina,Chennai Super Kings,Dubai International Cricket Stadium,38,30,0,7.6
SK Raina,Chennai Super Kings,Eden Gardens,32,24,0,8.0
SK Raina,Chennai Super Kings,Feroz Shah Kotla,12,6,0,12.0
SK Raina,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,33,24,1,8.25
SK Raina,Chennai Super Kings,JSCA International Stadium Complex,85,62,2,8.23
SK Raina,Chennai Super Kings,Kingsmead,36,49,4,4.41
SK Raina,Chennai Super Kings,M Chinnaswamy Stadium,67,53,0,7.58
SK Raina,Chennai Super Kings,MA Chidambaram Stadium,6,6,0,6.0
SK Raina,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",286,237,8,7.24
SK Raina,Chennai Super Kings,New Wanderers Stadium,31,24,0,7.75
SK Raina,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",20,13,0,9.23
SK Raina,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",33,32,3,6.19
SK Raina,Chennai Super Kings,"Sardar Patel Stadium, Motera",15,12,0,7.5
SK Raina,Chennai Super Kings,Sawai Mansingh Stadium,10,11,2,5.45
SK Raina,Chennai Super Kings,Shaheed Veer Narayan Singh International Stadium,8,6,0,8.0
SK Raina,Chennai Super Kings,St George's Park,23,24,1,5.75
SK Raina,Chennai Super Kings,Subrata Roy Sahara Stadium,22,24,0,5.5
SK Raina,Chennai Super Kings,SuperSport Park,46,42,1,6.57
SK Raina,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",26,20,1,7.8
SK Raina,Chennai Super Kings,Wankhede Stadium,30,18,0,10.0
SK Raina,Gujarat Lions,Eden Gardens,11,12,1,5.5
SK Raina,Gujarat Lions,Feroz Shah Kotla,57,36,0,9.5
SK Raina,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",24,12,0,12.0
SK Raina,Gujarat Lions,Saurashtra Cricket Association Stadium,94,73,0,7.73
SK Trivedi,Rajasthan Royals,De Beers Diamond Oval,56,37,2,9.08
SK Trivedi,Rajasthan Royals,Dr DY Patil Sports Academy,45,30,0,9.0
SK Trivedi,Rajasthan Royals,Eden Gardens,124,98,2,7.59
SK Trivedi,Rajasthan Royals,Feroz Shah Kotla,125,93,1,8.06
SK Trivedi,Rajasthan Royals,Kingsmead,39,49,3,4.78
SK Trivedi,Rajasthan Royals,M Chinnaswamy Stadium,81,76,5,6.39
SK Trivedi,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",100,68,1,8.82
SK Trivedi,Rajasthan Royals,OUTsurance Oval,9,6,0,9.0
SK Trivedi,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",179,114,3,9.42
SK Trivedi,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",96,93,6,6.19
SK Trivedi,Rajasthan Royals,"Sardar Patel Stadium, Motera",81,66,2,7.36
SK Trivedi,Rajasthan Royals,Sawai Mansingh Stadium,837,692,41,7.26
SK Trivedi,Rajasthan Royals,St George's Park,13,12,1,6.5
SK Trivedi,Rajasthan Royals,Subrata Roy Sahara Stadium,51,44,1,6.95
SK Trivedi,Rajasthan Royals,SuperSport Park,35,19,0,11.05
SK Trivedi,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",16,18,4,5.33
SK Trivedi,Rajasthan Royals,Wankhede Stadium,57,42,1,8.14
SK Warne,Rajasthan Royals,Brabourne Stadium,31,19,0,9.79
SK Warne,Rajasthan Royals,De Beers Diamond Oval,63,51,2,7.41
SK Warne,Rajasthan Royals,Dr DY Patil Sports Academy,54,39,1,8.31
SK Warne,Rajasthan Royals,Eden Gardens,59,61,1,5.8
SK Warne,Rajasthan Royals,Feroz Shah Kotla,42,36,1,7.0
SK Warne,Rajasthan Royals,Kingsmead,87,72,5,7.25
SK Warne,Rajasthan Royals,M Chinnaswamy Stadium,36,36,2,6.0
SK Warne,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",85,61,3,8.36
SK Warne,Rajasthan Royals,Newlands,81,74,4,6.57
SK Warne,Rajasthan Royals,OUTsurance Oval,28,24,0,7.0
SK Warne,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",90,49,2,11.02
SK Warne,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",68,50,4,8.16
SK Warne,Rajasthan Royals,"Sardar Patel Stadium, Motera",99,96,4,6.19
SK Warne,Rajasthan Royals,Sawai Mansingh Stadium,459,391,21,7.04
SK Warne,Rajasthan Royals,St George's Park,30,19,0,9.47
SK Warne,Rajasthan Royals,SuperSport Park,80,73,3,6.58
SK Warne,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",22,24,4,5.5
SK Warne,Rajasthan Royals,Wankhede Stadium,51,48,3,6.38
SL Malinga,Mumbai Indians,Arun Jaitley Stadium,41,25,1,9.84
SL Malinga,Mumbai Indians,Barabati Stadium,30,25,1,7.2
SL Malinga,Mumbai Indians,Brabourne Stadium,128,122,8,6.3
SL Malinga,Mumbai Indians,"Brabourne Stadium, Mumbai",43,28,0,9.21
SL Malinga,Mumbai Indians,Buffalo Park,53,53,2,6.0
SL Malinga,Mumbai Indians,Dr DY Patil Sports Academy,96,100,9,5.76
SL Malinga,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27,24,3,6.75
SL Malinga,Mumbai Indians,Dubai International Cricket Stadium,81,71,2,6.85
SL Malinga,Mumbai Indians,Eden Gardens,247,201,8,7.37
SL Malinga,Mumbai Indians,Feroz Shah Kotla,168,149,12,6.77
SL Malinga,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,40,25,4,9.6
SL Malinga,Mumbai Indians,Holkar Cricket Stadium,58,26,0,13.38
SL Malinga,Mumbai Indians,Kingsmead,68,75,6,5.44
SL Malinga,Mumbai Indians,M Chinnaswamy Stadium,163,125,4,7.82
SL Malinga,Mumbai Indians,M.Chinnaswamy Stadium,47,26,0,10.85
SL Malinga,Mumbai Indians,MA Chidambaram Stadium,64,42,4,9.14
SL Malinga,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",77,75,4,6.16
SL Malinga,Mumbai Indians,New Wanderers Stadium,25,19,0,7.89
SL Malinga,Mumbai Indians,Newlands,20,26,3,4.62
SL Malinga,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,24,19,0,7.58
SL Malinga,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",97,74,9,7.86
SL Malinga,Mumbai Indians,Rajiv Gandhi International Stadium,49,25,2,11.76
SL Malinga,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",145,141,8,6.17
SL Malinga,Mumbai Indians,"Sardar Patel Stadium, Motera",41,25,1,9.84
SL Malinga,Mumbai Indians,Saurashtra Cricket Association Stadium,33,28,2,7.07
SL Malinga,Mumbai Indians,Sawai Mansingh Stadium,144,116,2,7.45
SL Malinga,Mumbai Indians,Sharjah Cricket Stadium,22,25,2,5.28
SL Malinga,Mumbai Indians,Sheikh Zayed Stadium,27,25,4,6.48
SL Malinga,Mumbai Indians,St George's Park,71,70,5,6.09
SL Malinga,Mumbai Indians,Subrata Roy Sahara Stadium,53,52,4,6.12
SL Malinga,Mumbai Indians,SuperSport Park,97,83,5,7.01
SL Malinga,Mumbai Indians,Wankhede Stadium,1207,1054,73,6.87
SM Boland,Rising Pune Supergiant,Feroz Shah Kotla,31,24,3,7.75
SM Boland,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,25,19,0,7.89
SM Curran,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",65,50,4,7.8
SM Curran,Chennai Super Kings,Dubai International Cricket Stadium,202,149,7,8.13
SM Curran,Chennai Super Kings,Sharjah Cricket Stadium,68,50,4,8.16
SM Curran,Chennai Super Kings,Sheikh Zayed Stadium,78,66,3,7.09
SM Curran,Chennai Super Kings,"Wankhede Stadium, Mumbai",156,105,6,8.91
SM Curran,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",111,54,0,12.33
SM Curran,Kings XI Punjab,Arun Jaitley Stadium,34,24,0,8.5
SM Curran,Kings XI Punjab,MA Chidambaram Stadium,35,25,0,8.4
SM Curran,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,150,108,7,8.33
SM Curran,Kings XI Punjab,Sawai Mansingh Stadium,52,25,2,12.48
SM Curran,Kings XI Punjab,Wankhede Stadium,54,25,2,12.96
SM Curran,Punjab Kings,"Arun Jaitley Stadium, Delhi",18,12,0,9.0
SM Curran,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",69,42,3,9.86
SM Curran,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",59,50,6,7.08
SM Curran,Punjab Kings,"Eden Gardens, Kolkata",104,43,1,14.51
SM Curran,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",166,95,5,10.48
SM Curran,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",30,18,1,10.0
SM Curran,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",87,46,1,11.35
SM Curran,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",136,95,7,8.59
SM Curran,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",19,12,0,9.5
SM Curran,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",176,103,3,10.25
SM Curran,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",14,18,0,4.67
SM Curran,Punjab Kings,"Wankhede Stadium, Mumbai",41,19,0,12.95
SM Harwood,Rajasthan Royals,De Beers Diamond Oval,22,13,0,10.15
SM Harwood,Rajasthan Royals,Kingsmead,26,30,1,5.2
SM Harwood,Rajasthan Royals,St George's Park,26,24,2,6.5
SM Pollock,Mumbai Indians,Dr DY Patil Sports Academy,68,54,3,7.56
SM Pollock,Mumbai Indians,Eden Gardens,27,24,2,6.75
SM Pollock,Mumbai Indians,Feroz Shah Kotla,35,18,1,11.67
SM Pollock,Mumbai Indians,M Chinnaswamy Stadium,23,24,0,5.75
SM Pollock,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",36,19,0,11.37
SM Pollock,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",40,25,1,9.6
SM Pollock,Mumbai Indians,Sawai Mansingh Stadium,26,25,0,6.24
SM Pollock,Mumbai Indians,Wankhede Stadium,52,91,6,3.43
SMSM Senanayake,Kolkata Knight Riders,Eden Gardens,143,123,5,6.98
SMSM Senanayake,Kolkata Knight Riders,JSCA International Stadium Complex,40,48,2,5.0
SMSM Senanayake,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",28,24,2,7.0
SN Khan,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,6,2,0,18.0
SN Thakur,Chennai Super Kings,Arun Jaitley Stadium,47,36,1,7.83
SN Thakur,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",100,54,1,11.11
SN Thakur,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,13,6,0,13.0
SN Thakur,Chennai Super Kings,Dubai International Cricket Stadium,266,207,15,7.71
SN Thakur,Chennai Super Kings,Eden Gardens,19,25,3,4.56
SN Thakur,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",16,13,1,7.38
SN Thakur,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",62,24,2,15.5
SN Thakur,Chennai Super Kings,M.Chinnaswamy Stadium,87,51,2,10.24
SN Thakur,Chennai Super Kings,MA Chidambaram Stadium,81,49,3,9.92
SN Thakur,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",176,112,2,9.43
SN Thakur,Chennai Super Kings,Maharashtra Cricket Association Stadium,141,106,6,7.98
SN Thakur,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",26,24,0,6.5
SN Thakur,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,33,18,2,11.0
SN Thakur,Chennai Super Kings,Rajiv Gandhi International Stadium,113,70,3,9.69
SN Thakur,Chennai Super Kings,Sawai Mansingh Stadium,66,50,3,7.92
SN Thakur,Chennai Super Kings,Sharjah Cricket Stadium,133,88,4,9.07
SN Thakur,Chennai Super Kings,Sheikh Zayed Stadium,92,75,3,7.36
SN Thakur,Chennai Super Kings,Wankhede Stadium,118,74,3,9.57
SN Thakur,Chennai Super Kings,"Wankhede Stadium, Mumbai",204,141,5,8.68
SN Thakur,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",50,50,4,6.0
SN Thakur,Delhi Capitals,"Brabourne Stadium, Mumbai",144,79,4,10.94
SN Thakur,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",131,94,5,8.36
SN Thakur,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",42,27,0,9.33
SN Thakur,Delhi Capitals,"Wankhede Stadium, Mumbai",168,115,7,8.77
SN Thakur,Kings XI Punjab,Feroz Shah Kotla,39,20,1,11.7
SN Thakur,Kolkata Knight Riders,"Eden Gardens, Kolkata",74,38,3,11.68
SN Thakur,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",15,19,1,4.74
SN Thakur,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",42,19,0,13.26
SN Thakur,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",43,25,0,10.32
SN Thakur,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23,18,2,7.67
SN Thakur,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",25,13,1,11.54
SN Thakur,Rising Pune Supergiant,Eden Gardens,21,18,0,7.0
SN Thakur,Rising Pune Supergiant,Feroz Shah Kotla,36,18,0,12.0
SN Thakur,Rising Pune Supergiant,M Chinnaswamy Stadium,35,24,3,8.75
SN Thakur,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,128,91,4,8.44
SN Thakur,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",19,25,1,4.56
SN Thakur,Rising Pune Supergiant,Saurashtra Cricket Association Stadium,14,19,1,4.42
SN Thakur,Rising Pune Supergiant,Wankhede Stadium,66,44,4,9.0
SP Narine,Kolkata Knight Riders,Arun Jaitley Stadium,36,18,0,12.0
SP Narine,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",37,25,0,8.88
SP Narine,Kolkata Knight Riders,Barabati Stadium,75,72,5,6.25
SP Narine,Kolkata Knight Riders,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",22,25,1,5.28
